file,gt,angry_before,disgust_before,fear_before,happy_before,sadness_before,surprise_before,neutral_before,dominant_emotion_before,angry_after,disgust_after,fear_after,happy_after,sadness_after,surprise_after,neutral_after,dominant_emotion_after
angry\angry_3245.jpg,angry,60.3885,0.001,4.3068,0.9347,33.3813,0.0004,0.9872,angry,11.9762,0.0,3.0276,0.0199,45.795,0.0006,39.1806,sad
angry\angry_3315.jpg,angry,44.7535,0.1425,10.7651,0.0,41.4161,0.9113,2.0115,angry,6.4431,0.0001,7.0073,0.0001,82.0834,0.0757,4.3903,sad
angry\angry_3331.jpg,angry,0.9407,41.0492,0.4903,0.0002,0.6208,56.8961,0.0028,surprise,2.8648,0.3476,43.508,0.0033,10.3741,42.8571,0.0452,fear
angry\angry_3351.jpg,angry,8.6982,0.0,0.1429,0.0026,18.1044,0.0005,73.0513,neutral,0.0001,0.0,99.9996,0.0,0.0002,0.0,0.0,fear
angry\angry_3377.jpg,angry,43.4403,0.1338,21.073,1.6239,0.8518,32.6473,0.2299,angry,27.0745,0.0247,37.5604,0.65,15.7551,9.7904,9.1449,fear
angry\angry_6771.jpg,angry,0.2271,0.0013,0.3506,0.0058,0.0001,99.4149,0.0001,surprise,0.3384,0.0002,0.005,0.0007,0.0001,99.6555,0.0,surprise
angry\angry_6897.jpg,angry,97.2372,0.4134,1.6159,0.0037,0.6346,0.0831,0.0122,angry,0.0,0.0,0.0071,0.0,0.0006,0.0,99.9923,neutral
angry\angry_6983.jpg,angry,91.3465,0.0,0.1018,8.4623,0.0684,0.0,0.0211,angry,76.1116,0.0,19.7719,4.0755,0.039,0.002,0.0,angry
angry\angry_7010.jpg,angry,63.8867,0.1363,6.8768,0.1549,22.794,0.1399,6.0113,angry,99.5609,0.0,0.0007,0.1582,0.1927,0.0001,0.0875,angry
angry\angry_7048.jpg,angry,99.7159,0.0,0.0086,0.0018,0.2716,0.0,0.0022,angry,95.6642,2.09,0.3737,0.0006,1.6559,0.1068,0.1087,angry
angry\angry_7095.jpg,angry,7.4469,0.0,0.0006,0.0,3.6151,0.0,88.9373,neutral,2.5853,0.0,0.0,0.0002,0.2774,0.0,97.1371,neutral
angry\angry_7175.jpg,angry,0.0,0.0,0.0,100.0,0.0,0.0,0.0,happy,0.0002,0.0,0.0001,99.9739,0.0257,0.0002,0.0001,happy
angry\angry_7201.jpg,angry,98.492,0.0002,0.0006,0.0,1.507,0.0,0.0002,angry,79.9889,0.0007,0.107,0.0974,0.0021,19.8039,0.0,angry
angry\angry_7278.jpg,angry,0.3837,0.0,0.0,99.6157,0.0,0.0,0.0006,happy,0.0,0.0,0.0,99.9997,0.0,0.0,0.0003,happy
angry\angry_7397.jpg,angry,0.0,0.0,0.0029,0.0007,0.023,0.0076,99.9658,neutral,26.5253,0.0,0.0007,2.8531,0.0163,0.0747,70.5299,neutral
angry\angry_7401.jpg,angry,57.0479,0.001,0.2892,7.1071,12.3711,0.029,23.1548,angry,17.229,0.0,0.0,82.7186,0.0078,0.0,0.0445,happy
angry\angry_7412.jpg,angry,99.6541,0.0,0.0161,0.0014,0.1797,0.0,0.1487,angry,0.0001,0.0,0.0,0.0892,0.005,0.0,99.9058,neutral
angry\angry_7413.jpg,angry,0.164,0.0,0.0009,0.0,43.2757,0.0,56.5594,neutral,0.2714,0.0,12.774,0.0,4.1604,0.0002,82.7939,neutral
angry\angry_7444.jpg,angry,20.1986,0.0277,10.8419,1.0676,3.5972,0.0712,64.1959,neutral,0.0,0.0,0.0013,99.859,0.0759,0.0,0.0637,happy
angry\angry_7445.jpg,angry,92.4957,0.0,0.2511,0.2162,5.9219,0.0246,1.0906,angry,0.0041,0.0,39.3297,24.6939,12.9342,6.6479,16.3901,fear
angry\angry_7446.jpg,angry,0.461,0.0,0.0652,34.7038,0.2754,0.0066,64.488,neutral,0.2813,0.0,0.1705,7.1201,0.3753,0.0033,92.0496,neutral
angry\angry_7468.jpg,angry,9.9793,0.0001,0.3795,0.0519,80.3693,0.0066,9.2133,sad,10.8616,0.0029,0.1226,0.2966,3.8875,0.0237,84.8051,neutral
angry\angry_7497.jpg,angry,6.5343,0.0,67.7368,0.0003,25.4878,0.0,0.2408,fear,99.9785,0.0,0.0191,0.0,0.0024,0.0,0.0,angry
angry\angry_7598.jpg,angry,0.0,0.0,0.0285,0.0008,0.2327,0.0,99.7381,neutral,32.0764,0.7092,0.448,0.7993,13.9336,0.0123,52.0212,neutral
angry\angry_7627.jpg,angry,87.3835,0.023,1.5147,0.0233,10.8363,0.0007,0.2184,angry,95.3992,0.0,0.3241,0.0004,4.2762,0.0,0.0,angry
angry\angry_7637.jpg,angry,0.0081,0.0,0.0,99.9919,0.0,0.0,0.0,happy,0.0104,0.0,0.0,99.803,0.0,0.1863,0.0002,happy
angry\angry_7648.jpg,angry,0.0005,0.0,0.0,99.9984,0.0,0.0,0.0011,happy,18.1796,0.0,0.0011,81.8193,0.0,0.0,0.0,happy
disgust\disgust_0062.jpg,disgust,0.0,0.0,0.0,99.9961,0.0,0.0,0.0039,happy,57.955,0.0,3.4106,4.9369,0.1148,0.0723,33.5103,angry
disgust\disgust_0066.jpg,disgust,22.1098,3.6797,16.5609,6.5232,0.2171,49.8145,1.0949,surprise,17.8557,0.0317,25.8085,2.6841,0.2885,44.6345,8.6971,surprise
disgust\disgust_0086.jpg,disgust,1.5095,1.6503,57.9153,0.1675,32.4098,0.0399,6.3076,fear,21.7454,0.0134,51.7873,0.0059,22.9787,0.7269,2.7424,fear
disgust\disgust_0133.jpg,disgust,79.7785,18.9096,0.9015,0.0007,0.154,0.2366,0.019,angry,14.9282,59.3651,1.565,0.114,10.6697,0.9685,12.3896,disgust
disgust\disgust_0139.jpg,disgust,93.6573,3.6992,1.5646,0.0533,0.6648,0.2132,0.1476,angry,55.4098,0.1952,1.5118,0.0168,42.7653,0.0027,0.0983,angry
disgust\disgust_0187.jpg,disgust,21.8059,0.0106,39.1005,0.4608,37.9419,0.1898,0.4905,fear,37.2065,0.012,23.9217,0.1817,23.6947,1.5767,13.4068,angry
disgust\disgust_0200.jpg,disgust,0.0148,0.0,10.6565,1.0044,4.5231,0.0014,83.7998,neutral,0.0013,0.0,3.154,0.0244,0.5621,2.327,93.9313,neutral
disgust\disgust_0219.jpg,disgust,0.0077,0.0,0.0,0.0,0.1206,0.0,99.8716,neutral,0.0213,0.0,0.0001,0.0,0.0937,0.0,99.8848,neutral
disgust\disgust_0264.jpg,disgust,0.0,0.0,2.0009,97.3151,0.0,0.0138,0.6702,happy,0.0003,0.0,3.8567,7.8183,0.0027,13.9108,74.4112,neutral
disgust\disgust_0376.jpg,disgust,0.0001,0.0,0.488,0.0173,0.5426,0.0,98.9519,neutral,0.0001,0.0,0.0039,98.8708,0.0385,0.0007,1.086,happy
disgust\disgust_0432.jpg,disgust,1.3286,0.2403,78.5623,0.149,1.7146,0.055,17.9502,fear,0.0313,0.0001,0.0294,3.8703,3.5824,0.0003,92.4863,neutral
disgust\disgust_0459.jpg,disgust,4.1493,27.4219,64.8014,0.0472,3.211,0.0286,0.3407,fear,96.5127,0.1385,2.5314,0.0949,0.6034,0.0734,0.0456,angry
disgust\disgust_0510.jpg,disgust,2.7805,0.0004,72.4766,0.0149,23.9415,0.0018,0.7843,fear,0.0004,0.0,0.0985,0.0315,0.0391,0.0156,99.815,neutral
disgust\disgust_0514.jpg,disgust,5.7032,0.0506,7.6699,1.3261,39.6844,0.442,45.1237,neutral,67.5047,0.0,0.0001,0.0,0.0204,0.0,32.4749,angry
disgust\disgust_0520.jpg,disgust,59.1376,0.3654,21.8265,0.0932,8.206,1.4244,8.9469,angry,0.2202,0.0007,95.4427,0.0062,0.0286,4.3009,0.0006,fear
disgust\disgust_0547.jpg,disgust,15.951,0.0,0.0059,0.0,7.099,0.0,76.9441,neutral,0.0052,0.0,0.0,0.0,0.0082,0.0,99.9866,neutral
disgust\disgust_0566.jpg,disgust,0.0007,0.0,0.8244,0.0,2.2442,0.0,96.9307,neutral,0.0022,0.0,0.0064,99.2536,0.0035,0.0755,0.6589,happy
disgust\disgust_0604.jpg,disgust,0.0,0.0,0.1159,0.0005,99.3308,0.0,0.5528,sad,0.1334,0.0,0.3735,0.0838,75.0139,0.0057,24.3897,sad
disgust\disgust_0618.jpg,disgust,4.0103,0.0015,40.254,0.0172,55.2781,0.0002,0.4387,sad,93.4893,0.0041,3.7203,0.0,2.4886,0.2956,0.0019,angry
disgust\disgust_0681.jpg,disgust,25.8446,1.3611,20.0951,3.214,5.6159,42.6919,1.1774,surprise,3.4501,0.0,20.0142,0.0331,51.1075,0.0,25.3952,sad
disgust\disgust_0687.jpg,disgust,0.0,0.0,0.0943,0.0018,0.3039,0.0,99.5999,neutral,0.0205,0.0,8.6617,0.978,24.5198,0.1442,65.6758,neutral
disgust\disgust_0696.jpg,disgust,0.0003,0.0,0.2339,0.0512,0.1782,0.0,99.5364,neutral,0.0996,0.0,3.7167,0.024,14.1404,0.1301,81.8891,neutral
disgust\disgust_0707.jpg,disgust,0.0043,0.0,99.5542,0.1832,0.0002,0.2581,0.0,fear,8.1247,0.0306,60.8272,7.1918,21.1984,2.1128,0.5145,fear
disgust\disgust_0734.jpg,disgust,1.1769,0.0004,1.9293,0.1275,0.0001,96.7582,0.0075,surprise,96.38,1.253,1.9916,0.0127,0.0274,0.3312,0.0042,angry
disgust\disgust_0748.jpg,disgust,40.3787,0.0003,33.6713,0.1089,8.3436,0.0236,17.4736,angry,29.8241,0.004,0.2895,0.0241,31.6118,0.0086,38.2379,neutral
disgust\disgust_0772.jpg,disgust,16.6505,0.7765,8.3232,10.1134,28.3114,1.0865,34.7385,neutral,13.4086,0.1857,6.1605,0.2537,36.5366,0.1456,43.3094,neutral
disgust\disgust_0811.jpg,disgust,4.1551,0.033,24.1749,1.6245,68.2615,0.0032,1.7479,sad,66.4504,12.5868,6.7845,0.2685,6.9742,0.4139,6.5218,angry
disgust\disgust_0814.jpg,disgust,0.4639,90.1945,7.9172,0.0001,1.4212,0.0006,0.0025,disgust,19.1684,0.0038,37.266,0.0044,35.8807,0.0158,7.661,fear
disgust\disgust_0834.jpg,disgust,99.3591,0.0828,0.2841,0.0,0.2503,0.0234,0.0003,angry,0.0001,0.0,1.5272,32.2602,8.3019,2.1977,55.7129,neutral
disgust\disgust_0857.jpg,disgust,1.9224,2.487,4.9818,0.0293,8.2277,0.009,82.3428,neutral,0.0025,0.0,0.0097,0.0685,0.3005,0.0001,99.6187,neutral
disgust\disgust_0883.jpg,disgust,6.9227,0.122,26.8269,0.0005,64.1621,0.1801,1.7856,sad,23.2464,0.0003,8.1768,0.0304,50.937,2.7154,14.8937,sad
disgust\disgust_0932.jpg,disgust,86.7645,0.0448,10.3173,0.7991,0.9636,0.563,0.5476,angry,62.4992,0.0239,28.9739,0.066,2.8717,3.1831,2.3821,angry
disgust\disgust_0965.jpg,disgust,10.1602,0.0021,6.0611,49.8089,29.8317,0.1762,3.9598,happy,0.0,0.0,0.092,0.2962,0.0028,0.0313,99.5777,neutral
disgust\disgust_0971.jpg,disgust,1.7117,0.0018,24.8953,0.0,72.6825,0.0003,0.7083,sad,26.0715,0.0,23.5058,0.0,47.5211,0.0007,2.9009,sad
disgust\disgust_0981.jpg,disgust,0.0058,0.0,2.6965,0.0553,11.9648,0.0006,85.277,neutral,0.7866,0.0,1.9284,0.0023,18.5489,1.6678,77.0658,neutral
disgust\disgust_0998.jpg,disgust,0.0,0.0,3.3325,0.0145,90.4814,0.0,6.1717,sad,0.0,0.0,0.0841,0.0059,99.9098,0.0,0.0002,sad
disgust\disgust_1000.jpg,disgust,0.1704,99.1777,0.6043,0.0,0.0474,0.0,0.0001,disgust,35.9513,0.0007,8.8791,0.0137,41.5362,0.0252,13.5936,sad
disgust\disgust_1011.jpg,disgust,62.4138,1.2177,9.533,0.0041,24.0587,0.6566,2.1161,angry,27.1738,0.0056,6.2754,0.0001,63.8211,0.1924,2.5316,sad
disgust\disgust_1054.jpg,disgust,24.2657,7.0367,33.4116,1.9307,26.8595,3.0462,3.4497,fear,24.6899,0.0017,9.5934,0.0271,32.3389,0.0116,33.3375,neutral
disgust\disgust_1071.jpg,disgust,51.0968,0.0079,30.3987,0.0484,1.1009,15.7798,1.5675,angry,0.6026,0.0,89.9405,0.0033,0.0,9.4535,0.0,fear
disgust\disgust_1081.jpg,disgust,0.0007,0.0,0.8244,0.0,2.2442,0.0,96.9307,neutral,0.5474,0.0,3.5229,0.0357,14.2017,3.0121,78.6802,neutral
disgust\disgust_1086.jpg,disgust,21.9571,0.0655,45.0413,0.3677,7.0046,11.2886,14.2752,fear,19.517,0.001,1.9075,0.0862,30.7467,0.0044,47.7372,neutral
disgust\disgust_1123.jpg,disgust,0.0001,0.0,0.0,99.9973,0.0,0.0,0.0025,happy,0.0,0.0,0.0,99.996,0.0002,0.0,0.0037,happy
disgust\disgust_1126.jpg,disgust,40.7833,0.0099,9.5828,0.1459,27.4722,0.5029,21.503,angry,29.4133,0.0,4.1653,32.1956,12.1274,15.404,6.6943,happy
disgust\disgust_1158.jpg,disgust,6.4792,0.0188,24.6406,0.0141,68.3926,0.0057,0.449,sad,18.6506,0.0002,5.2684,0.0001,62.7095,0.0013,13.37,sad
disgust\disgust_1177.jpg,disgust,2.5152,0.0,0.8442,0.089,14.9817,0.0024,81.5676,neutral,5.3624,0.0,0.0018,0.0,0.098,0.0,94.5379,neutral
disgust\disgust_1209.jpg,disgust,93.003,0.0514,2.8355,0.0201,4.0784,0.0015,0.0102,angry,83.5962,4.0864,4.6134,0.0057,6.9515,0.0044,0.7424,angry
disgust\disgust_1247.jpg,disgust,0.0007,0.0,2.9806,0.0611,8.7771,0.0001,88.1804,neutral,0.0093,0.0,0.8746,0.0375,0.8,0.4045,97.8741,neutral
disgust\disgust_1258.jpg,disgust,0.0001,0.0,0.0,99.9973,0.0,0.0,0.0025,happy,0.0007,0.0,0.0,99.9542,0.0034,0.0001,0.0415,happy
disgust\disgust_1311.jpg,disgust,1.0065,0.0354,1.3643,93.6854,2.4544,0.0163,1.4378,happy,6.9948,0.0096,19.7744,32.742,15.2158,0.3846,24.8787,happy
disgust\disgust_1319.jpg,disgust,0.0451,0.0,20.4123,0.0679,79.4671,0.0001,0.0075,sad,0.0,0.0,41.0558,0.0002,58.9432,0.0,0.0007,sad
disgust\disgust_1332.jpg,disgust,16.458,0.0004,2.9923,0.6801,15.7805,0.045,64.0437,neutral,87.0831,0.0,0.0045,0.0004,1.1752,0.0,11.7368,angry
disgust\disgust_1375.jpg,disgust,16.4438,6.5886,50.2259,0.4798,25.5289,0.2787,0.4544,fear,94.1666,0.1211,3.2678,0.1041,1.9049,0.185,0.2506,angry
disgust\disgust_1419.jpg,disgust,1.1326,0.0012,36.6527,0.6192,53.85,0.0375,7.7068,sad,0.0501,0.0001,68.3624,0.7066,0.4569,30.4154,0.0085,fear
disgust\disgust_1483.jpg,disgust,0.0973,0.0,0.1098,98.5854,0.2757,0.005,0.9267,happy,0.0001,0.0,25.5425,0.5788,1.7277,0.0518,72.0992,neutral
disgust\disgust_1484.jpg,disgust,45.3571,1.2836,6.1993,0.2445,9.9823,0.5321,36.4011,angry,18.0342,0.1103,6.2938,0.0923,26.3981,0.068,49.0034,neutral
disgust\disgust_1500.jpg,disgust,0.0,0.0,0.7567,0.0201,1.4705,0.0,97.7526,neutral,0.0038,0.0,2.0651,0.0578,88.2441,0.0052,9.6241,sad
disgust\disgust_1503.jpg,disgust,48.3339,0.0005,34.092,1.7847,7.4919,0.0052,8.2918,angry,16.9362,0.0017,6.0895,0.0575,46.696,0.0286,30.1905,sad
disgust\disgust_1543.jpg,disgust,4.2319,0.0001,30.7229,0.0193,41.977,0.0041,23.0447,sad,0.1146,0.0001,97.5124,1.8003,0.2487,0.2055,0.1183,fear
disgust\disgust_1578.jpg,disgust,0.0836,0.0118,99.7602,0.0002,0.139,0.0042,0.0011,fear,2.1538,0.1216,58.3775,0.0021,35.2281,0.0359,4.081,fear
disgust\disgust_1585.jpg,disgust,95.0014,0.0461,1.6516,0.0095,3.0717,0.0172,0.2026,angry,14.7608,0.0002,0.0877,0.048,25.2715,0.0,59.8318,neutral
disgust\disgust_1593.jpg,disgust,0.7632,0.0056,89.6278,0.7353,5.8585,1.0356,1.9739,fear,1.0019,0.0,68.5088,0.0014,20.4953,2.8843,7.1084,fear
disgust\disgust_1603.jpg,disgust,0.556,0.0022,1.0554,27.2406,71.0212,0.0001,0.1245,sad,0.3573,96.0975,2.0399,0.0032,1.4879,0.0124,0.0018,disgust
disgust\disgust_1613.jpg,disgust,92.3115,5.2354,2.3979,0.0003,0.0019,0.0405,0.0124,angry,51.9051,2.2548,37.5297,0.0002,6.8849,1.3356,0.0897,angry
disgust\disgust_1668.jpg,disgust,0.0013,0.0,4.0944,0.1511,6.5432,0.0005,89.2096,neutral,0.0745,0.0,8.3128,0.6115,4.8104,3.7177,82.4731,neutral
disgust\disgust_1713.jpg,disgust,2.6574,0.2517,58.7018,0.0,38.3617,0.0111,0.0163,fear,1.929,0.0902,15.6615,0.0192,62.7332,0.0316,19.5353,sad
disgust\disgust_1715.jpg,disgust,9.548,0.0692,3.6366,0.0023,85.7066,0.0032,1.0341,sad,3.1896,0.0,0.1554,0.0001,84.5055,0.0,12.1493,sad
disgust\disgust_1737.jpg,disgust,0.0537,0.0004,2.6003,4.6786,92.3899,0.0,0.277,sad,0.7317,0.1024,15.7925,1.3046,40.7418,0.0397,41.2872,neutral
disgust\disgust_1745.jpg,disgust,43.0211,0.3142,11.7364,0.1624,43.4995,0.3483,0.9182,sad,25.6811,0.0,0.0333,0.0001,1.6428,0.0,72.6426,neutral
disgust\disgust_1767.jpg,disgust,28.4778,19.9788,19.8315,0.019,29.3764,1.4773,0.8394,sad,89.5197,3.6464,4.4924,0.0171,1.6135,0.6782,0.0327,angry
fear\fear_0008.jpg,fear,0.0001,0.0,1.4171,0.0,0.0019,98.5809,0.0,surprise,0.0005,0.0,18.3311,0.0,0.0,81.6684,0.0,surprise
fear\fear_0025.jpg,fear,0.044,0.0002,68.8594,0.001,20.1291,7.2144,3.7518,fear,3.5394,12.3021,0.6938,0.0003,0.9288,82.5354,0.0002,surprise
fear\fear_0028.jpg,fear,0.0036,0.0,0.0012,1.7455,1.8552,0.0012,96.3933,neutral,31.6476,0.0,0.0082,68.2759,0.0615,0.0,0.0068,happy
fear\fear_0061.jpg,fear,0.0,0.0,91.2057,1.1698,0.0421,0.0825,7.4998,fear,0.0,0.0,3.6445,0.0,0.0001,96.3553,0.0,surprise
fear\fear_0120.jpg,fear,0.0769,0.0314,0.0188,0.0,0.001,99.8718,0.0,surprise,14.7478,0.0257,17.2424,0.0071,0.0246,67.9521,0.0003,surprise
fear\fear_0185.jpg,fear,0.0001,0.0,99.8072,0.0026,0.0005,0.1895,0.0,fear,0.9801,0.0,22.6632,0.0,64.4681,0.0568,11.8317,sad
fear\fear_0231.jpg,fear,0.0001,0.0,3.6415,0.0042,0.0,96.3542,0.0,surprise,0.0001,0.0,1.3336,0.0005,0.0,98.663,0.0028,surprise
fear\fear_0298.jpg,fear,0.0015,0.0,99.8224,0.0,0.1495,0.0002,0.0263,fear,1.7016,0.0001,0.7412,0.2799,6.6778,0.0576,90.5417,neutral
fear\fear_0369.jpg,fear,0.5282,0.0,33.7299,0.0002,61.3241,4.41,0.0077,sad,0.0046,0.0,0.0455,99.9499,0.0,0.0,0.0,happy
fear\fear_0423.jpg,fear,0.1713,0.0,0.0782,0.0001,0.7782,0.0198,98.9525,neutral,0.0429,0.0,29.343,0.0001,0.0009,70.4337,0.1794,surprise
fear\fear_0430.jpg,fear,0.0102,0.0,93.6617,0.0009,0.4206,5.8849,0.0218,fear,0.0091,0.0,0.2724,0.0004,0.0043,99.6966,0.0173,surprise
