file,gt,angry_before,disgust_before,fear_before,happy_before,sadness_before,surprise_before,neutral_before,dominant_emotion_before,angry_after,disgust_after,fear_after,happy_after,sadness_after,surprise_after,neutral_after,dominant_emotion_after
angry\angry_0156.jpg,angry,0.0456,0.0002,95.9396,0.0092,0.0105,3.9948,0.0001,fear,48.3962,4.0583,44.2323,0.1686,1.254,1.6131,0.2775,angry
angry\angry_0158.jpg,angry,2.0845,0.0,4.718,0.0,24.2387,0.0001,68.9587,neutral,0.0003,0.0,0.0032,0.0003,0.0554,0.0,99.9409,neutral
angry\angry_0191.jpg,angry,80.8462,0.0,19.1427,0.0043,0.0,0.0068,0.0,angry,80.7559,0.0,0.0338,19.1447,0.0191,0.041,0.0056,angry
angry\angry_0194.jpg,angry,99.9988,0.0,0.0008,0.0,0.0004,0.0,0.0,angry,9.936,0.0,0.1783,0.0125,1.4454,0.0045,88.4233,neutral
angry\angry_0201.jpg,angry,19.6986,0.0,17.6699,0.0,60.1632,0.0,2.4682,sad,38.1801,0.0,0.0705,0.0,57.9393,0.0,3.8101,sad
angry\angry_0224.jpg,angry,96.9545,0.0,3.036,0.0006,0.005,0.0039,0.0,angry,0.9601,0.0,0.0126,0.0108,1.8402,0.0,97.1763,neutral
angry\angry_0228.jpg,angry,0.0005,0.0,0.0004,0.0,99.9991,0.0,0.0,sad,8.9754,0.004,0.693,0.0002,89.8885,0.0002,0.4387,sad
angry\angry_0232.jpg,angry,0.8945,0.0037,0.6866,10.5827,87.623,0.0624,0.1471,sad,1.6755,2.22,0.6506,34.9102,39.5375,0.3126,20.6938,sad
angry\angry_0286.jpg,angry,38.0465,0.0,0.0185,0.0352,0.0003,61.8979,0.0016,surprise,4.0181,0.0,0.4745,0.0,88.1703,5.3882,1.9488,sad
angry\angry_0308.jpg,angry,0.0001,0.0,0.0007,0.0,0.0,99.9991,0.0,surprise,34.4902,0.0023,18.4774,0.0007,27.5847,0.0941,19.3506,angry
angry\angry_0333.jpg,angry,0.1423,0.0041,92.1473,0.0,7.7017,0.0,0.0045,fear,23.2507,0.4735,6.1746,0.4282,13.0067,0.6477,56.0185,neutral
angry\angry_0361.jpg,angry,0.1116,0.0,20.0301,0.0052,79.8399,0.0001,0.0131,sad,20.9623,0.2021,3.6461,1.5933,11.2586,32.0672,30.2704,surprise
angry\angry_0367.jpg,angry,99.3763,0.0,0.6231,0.0,0.0006,0.0,0.0,angry,48.1551,0.0002,1.1305,0.0117,26.8566,0.0119,23.834,angry
angry\angry_0368.jpg,angry,33.6925,0.0,0.1381,0.0,0.1477,65.7456,0.2761,surprise,98.0391,0.0,0.0007,0.0017,0.3938,0.0001,1.5646,angry
angry\angry_0377.jpg,angry,12.917,0.056,54.0388,0.9198,6.5145,24.7214,0.8326,fear,68.9618,0.0,0.0098,0.0006,2.152,0.0,28.8757,angry
angry\angry_0391.jpg,angry,10.5989,0.0006,7.5609,13.6646,17.7066,0.003,50.4654,neutral,82.4622,0.0,0.0088,0.0039,0.6062,0.0002,16.9186,angry
angry\angry_0446.jpg,angry,24.6947,0.0004,58.0716,0.0001,11.7469,0.6231,4.8632,fear,4.8307,0.0,0.187,0.0041,3.7162,0.0001,91.262,neutral
angry\angry_0452.jpg,angry,18.3268,0.0,0.0001,0.0,0.5754,0.0008,81.097,neutral,15.3396,0.0,0.0752,0.0015,61.2451,0.0001,23.3385,sad
angry\angry_0485.jpg,angry,99.8562,0.0,0.0288,0.0001,0.0642,0.0,0.0507,angry,0.0696,0.0,0.0,0.0,0.0086,0.0,99.9218,neutral
angry\angry_0494.jpg,angry,99.9998,0.0,0.0002,0.0,0.0,0.0,0.0,angry,0.1848,0.0001,1.4689,68.5638,1.586,9.34,18.8565,happy
angry\angry_0518.jpg,angry,6.3666,0.0,4.8168,0.0305,3.362,85.4201,0.004,surprise,98.6001,0.0,1.396,0.0001,0.0038,0.0,0.0,angry
angry\angry_0531.jpg,angry,12.3202,0.0334,80.7376,0.5571,3.5151,2.8097,0.0268,fear,84.3474,0.0006,0.6387,3.3893,9.2632,0.0057,2.3551,angry
angry\angry_0547.jpg,angry,0.0,0.0,1.7402,0.0,98.2597,0.0,0.0,sad,78.4841,0.0,1.2234,0.0011,19.2785,0.0,1.0128,angry
angry\angry_0549.jpg,angry,34.0678,2.2566,3.1749,60.29,0.0242,0.0087,0.1778,happy,8.0218,2.8649,51.7448,0.8141,7.5047,24.194,4.8557,fear
angry\angry_0553.jpg,angry,32.71,0.0327,66.2229,0.288,0.5563,0.1079,0.0821,fear,84.6983,0.0,2.2189,0.0276,11.8517,0.0002,1.2033,angry
angry\angry_0557.jpg,angry,95.9136,0.0001,0.0088,0.0017,0.0221,0.01,4.0437,angry,8.1356,0.0,6.1608,83.3839,2.1867,0.039,0.0942,happy
angry\angry_0572.jpg,angry,54.6634,0.0,3.5025,0.0264,0.0556,41.7521,0.0,angry,3.2233,0.6649,78.0388,9.0781,8.6012,0.3152,0.0785,fear
angry\angry_0597.jpg,angry,12.3512,0.0,72.2243,0.0131,10.6606,0.9498,3.8011,fear,96.9767,0.0,0.0018,0.5569,0.0933,0.016,2.3553,angry
angry\angry_0622.jpg,angry,98.0864,0.1219,1.5573,0.0048,0.2056,0.0079,0.0161,angry,75.6157,0.0,0.1905,0.0545,3.0676,0.0582,21.0135,angry
angry\angry_0624.jpg,angry,0.0063,0.0,0.0156,0.0,99.9627,0.0,0.0154,sad,3.835,0.0,2.7754,0.0,38.2045,0.0001,55.185,neutral
angry\angry_0656.jpg,angry,12.3219,0.0004,47.7552,3.4866,11.3883,7.5553,17.4924,fear,87.2456,0.0,0.2386,0.0085,9.6251,0.0002,2.8819,angry
angry\angry_0748.jpg,angry,8.6529,0.0002,37.1778,46.4151,7.6,0.0039,0.1502,happy,0.0,0.0,0.0012,66.3808,21.7544,0.0004,11.8632,happy
angry\angry_0791.jpg,angry,12.5217,0.0013,36.3635,0.0082,50.4801,0.3981,0.227,sad,31.9539,0.0,3.8431,0.0419,29.6297,0.0007,34.5307,neutral
angry\angry_0813.jpg,angry,77.9682,0.0,0.3968,0.0,21.5637,0.0,0.0714,angry,22.1526,0.0,0.0,0.1603,0.0101,0.0,77.677,neutral
angry\angry_0816.jpg,angry,0.0399,0.0113,2.2714,83.4226,4.0545,0.0,10.2003,happy,23.1146,37.5712,31.7927,0.0013,4.8835,0.1654,2.4715,disgust
angry\angry_0827.jpg,angry,18.7048,0.0,0.0,0.0341,0.0089,0.0,81.2522,neutral,1.4543,0.0,0.0122,0.0298,0.292,0.0,98.2117,neutral
angry\angry_0838.jpg,angry,47.4649,2.0233,37.6248,3.3398,3.2576,0.1495,6.1402,angry,86.9479,0.0071,0.6463,0.0451,5.9608,0.2571,6.1357,angry
angry\angry_0854.jpg,angry,51.8243,0.0,39.3685,0.0004,8.8067,0.0,0.0,angry,5.8853,0.0019,1.8597,1.6607,8.7398,0.1014,81.7513,neutral
angry\angry_0899.jpg,angry,78.3013,1.8929,18.9562,0.2204,0.0907,0.4259,0.1127,angry,45.1148,5.0705,10.1709,0.0113,20.1938,0.0425,19.3962,angry
angry\angry_0908.jpg,angry,89.9418,0.0,1.5605,0.0012,3.5388,0.0005,4.9572,angry,3.0327,0.0,0.2062,0.0214,5.2126,0.0125,91.5147,neutral
angry\angry_0919.jpg,angry,61.4856,0.3223,21.2006,7.9502,0.3149,7.5927,1.1337,angry,47.4142,0.0586,4.0391,6.0246,19.5479,0.3008,22.6148,angry
angry\angry_0952.jpg,angry,98.9553,0.0,0.5712,0.0,0.4603,0.0,0.0133,angry,87.5184,0.1309,11.0499,0.9355,0.3057,0.0029,0.0567,angry
angry\angry_0987.jpg,angry,0.6546,0.0,47.8793,0.0002,51.449,0.0038,0.013,sad,73.6004,0.0028,3.4073,0.0086,19.394,0.1936,3.3932,angry
angry\angry_0999.jpg,angry,13.4004,0.0,6.7749,0.0417,0.0294,79.7537,0.0,surprise,98.1521,0.0,0.4478,0.205,0.4949,0.0057,0.6945,angry
angry\angry_1001.jpg,angry,2.4069,0.0,0.0207,0.0,97.5357,0.0,0.0368,sad,83.7225,0.0001,16.2768,0.0005,0.0002,0.0,0.0,angry
angry\angry_1038.jpg,angry,97.8149,0.0148,1.7829,0.0264,0.2715,0.0174,0.072,angry,0.0293,0.0,97.4449,0.0628,1.5664,0.0005,0.8961,fear
angry\angry_1039.jpg,angry,48.8183,0.0,0.0821,0.0,24.1055,0.0,26.994,angry,0.5123,0.0,29.4846,10.2965,0.688,33.6925,25.3261,surprise
angry\angry_1043.jpg,angry,0.1194,0.0,7.7654,0.0,92.1097,0.0002,0.0053,sad,41.036,0.0001,0.7336,8.3356,0.1313,34.6573,15.1061,angry
angry\angry_1074.jpg,angry,0.1456,0.0,35.5756,0.0001,64.2725,0.0,0.0062,sad,88.5,0.0102,0.1672,0.0001,10.3081,0.0237,0.9907,angry
angry\angry_1075.jpg,angry,0.0421,0.0,99.3529,0.0,0.6048,0.0,0.0001,fear,19.1683,80.8017,0.0295,0.0,0.0001,0.0003,0.0,disgust
angry\angry_1098.jpg,angry,46.5142,0.0015,4.962,0.0146,12.2729,36.1751,0.0597,angry,3.6937,0.0,0.0636,0.0003,6.3667,0.0,89.8757,neutral
angry\angry_1150.jpg,angry,19.7987,1.0285,53.6797,0.0626,17.1363,0.0154,8.279,fear,0.2639,0.0,0.0001,51.5853,0.0069,0.0,48.144,happy
angry\angry_1184.jpg,angry,99.8812,0.0,0.0087,0.0,0.1098,0.0,0.0003,angry,0.0199,0.0421,68.2116,7.2431,16.78,0.0099,7.6934,fear
angry\angry_1223.jpg,angry,31.3726,0.0,6.4968,0.0011,61.9181,0.0545,0.1567,sad,99.4473,0.0,0.3939,0.077,0.0794,0.0,0.0024,angry
angry\angry_1249.jpg,angry,0.0175,0.0,0.0,0.0001,0.0091,0.0,99.9733,neutral,0.0061,0.0,0.0,52.7189,0.005,0.0009,47.269,happy
angry\angry_1329.jpg,angry,3.5777,0.0,7.7347,0.0004,82.3314,6.3471,0.0087,sad,0.0518,0.0,99.5148,0.0,0.4081,0.0251,0.0002,fear
angry\angry_1330.jpg,angry,1.8955,0.0052,91.6381,0.0718,6.3637,0.0001,0.0256,fear,0.1367,0.0024,62.7633,36.6436,0.2509,0.2021,0.0009,fear
angry\angry_1337.jpg,angry,53.537,5.3503,3.8352,0.6811,0.0076,36.5418,0.0469,angry,34.8049,4.6128,50.356,0.0002,9.7948,0.0389,0.3923,fear
angry\angry_1353.jpg,angry,0.3257,0.0,0.0256,0.0002,0.0455,99.6031,0.0,surprise,8.366,0.0,2.6,0.0001,83.0699,0.0215,5.9425,sad
angry\angry_1361.jpg,angry,95.828,0.0,0.0678,0.0,4.1042,0.0,0.0,angry,7.2871,0.0002,15.1753,0.0158,40.4464,0.1498,36.9253,sad
angry\angry_1403.jpg,angry,99.8195,0.0,0.0,0.1777,0.0024,0.0002,0.0003,angry,96.8755,2.8202,0.1866,0.0123,0.0018,0.1032,0.0005,angry
angry\angry_1420.jpg,angry,4.0874,0.0,17.6276,0.0021,60.8301,17.4422,0.0106,sad,99.9934,0.0,0.0,0.0,0.0031,0.0,0.0035,angry
angry\angry_1423.jpg,angry,95.8594,0.0,0.4581,0.058,3.4577,0.1348,0.032,angry,81.8307,0.0,0.0009,0.0002,0.2759,0.0002,17.8921,angry
angry\angry_1432.jpg,angry,1.9651,0.0,9.1056,0.1576,12.8768,75.8947,0.0002,surprise,93.7794,0.0144,1.6375,0.0026,2.9428,0.1911,1.4323,angry
angry\angry_1436.jpg,angry,6.8272,0.0,8.586,5.4949,74.2929,0.0014,4.7976,sad,16.2185,0.0444,10.853,0.0079,69.9514,0.0758,2.849,sad
angry\angry_1438.jpg,angry,25.812,0.0,3.4956,0.0,70.4537,0.0001,0.2386,sad,0.1058,0.0166,0.0626,97.2036,0.1302,0.0149,2.4663,happy
angry\angry_1453.jpg,angry,99.3116,0.0,0.0323,0.0001,0.3157,0.0208,0.3194,angry,38.9132,0.0,61.0814,0.0055,0.0,0.0,0.0,fear
angry\angry_1480.jpg,angry,9.106,0.0002,9.052,0.0036,66.1777,15.4313,0.2292,sad,4.0205,0.0,0.0193,48.5207,0.1535,0.0042,47.2817,happy
angry\angry_1487.jpg,angry,2.444,0.0,0.5128,0.0,97.0418,0.0,0.0014,sad,3.4556,0.0,2.1839,0.0,59.0457,0.0,35.3146,sad
angry\angry_1514.jpg,angry,98.0779,0.0851,0.5886,0.0019,0.0015,1.2449,0.0,angry,22.5801,0.0,0.0003,0.0218,3.5045,0.0,73.8933,neutral
angry\angry_1553.jpg,angry,0.9076,0.0,0.0,0.0,0.7582,0.0,98.3342,neutral,46.7104,0.0096,1.8408,0.0004,0.012,51.4181,0.0088,surprise
angry\angry_1565.jpg,angry,0.6384,0.0885,66.2153,0.5433,0.7125,30.7612,1.0408,fear,3.3284,0.0007,9.9038,1.6525,12.6169,1.8266,70.6711,neutral
angry\angry_1686.jpg,angry,100.0,0.0,0.0,0.0,0.0,0.0,0.0,angry,87.583,0.0,12.417,0.0,0.0,0.0,0.0,angry
angry\angry_1688.jpg,angry,3.0484,0.0369,2.0435,2.291,7.9812,0.0157,84.5833,neutral,1.301,0.0017,1.1065,1.4025,3.3369,0.0014,92.85,neutral
angry\angry_1697.jpg,angry,2.0294,0.0,1.5149,0.0164,16.8066,79.6311,0.0016,surprise,97.212,0.0031,0.9896,0.0014,0.721,0.4241,0.6488,angry
angry\angry_1720.jpg,angry,53.0193,0.4056,25.4533,1.6868,13.486,2.6617,3.2873,angry,0.0093,0.0,0.0013,0.0,0.0246,0.0,99.9648,neutral
angry\angry_1727.jpg,angry,0.0057,0.0,0.0466,0.0,99.9463,0.0,0.0014,sad,12.7458,0.0,0.0115,0.0003,5.8723,0.0,81.3701,neutral
angry\angry_1736.jpg,angry,0.0038,0.0001,49.5592,50.4267,0.0102,0.0,0.0,happy,97.8052,0.0087,2.1098,0.0025,0.0738,0.0,0.0,angry
angry\angry_1745.jpg,angry,61.2034,0.0,37.3859,0.0123,1.3746,0.0109,0.0129,angry,99.9473,0.0,0.052,0.0003,0.0004,0.0,0.0,angry
angry\angry_1820.jpg,angry,55.4146,0.0002,34.416,0.2021,9.908,0.0113,0.0479,angry,63.5849,0.0003,0.8368,0.1406,23.114,0.0181,12.3052,angry
angry\angry_1840.jpg,angry,1.6277,0.0,5.8699,0.0,92.4873,0.0,0.0151,sad,83.6492,0.0003,4.9182,0.193,10.7513,0.0001,0.4881,angry
angry\angry_1855.jpg,angry,0.0814,0.0,0.8415,0.0149,0.0458,99.0164,0.0,surprise,88.1544,0.0,11.8419,0.0015,0.001,0.0012,0.0,angry
angry\angry_1873.jpg,angry,2.8194,0.005,75.6589,0.023,20.5216,0.0016,0.9706,fear,99.2311,0.0,0.0009,0.0,0.1386,0.0,0.6294,angry
angry\angry_1936.jpg,angry,0.0005,0.0,15.4327,0.0001,0.6196,83.9471,0.0001,surprise,53.6417,0.948,15.904,0.094,2.0303,26.7551,0.6269,angry
angry\angry_1941.jpg,angry,30.9807,0.0271,34.7038,0.1002,3.1371,31.019,0.032,fear,96.8872,0.0001,0.6128,0.4481,1.6165,0.0159,0.4194,angry
angry\angry_1947.jpg,angry,1.7781,0.0,0.0848,30.7051,0.3675,1.1654,65.8991,neutral,30.7217,0.2148,0.6507,1.9576,43.0226,0.0003,23.4322,sad
angry\angry_1950.jpg,angry,4.1224,0.0,0.0225,0.0,79.5264,0.0,16.3288,sad,38.1488,0.0005,0.1892,5.9633,8.3035,0.0606,47.3341,neutral
angry\angry_1989.jpg,angry,32.2124,0.0075,54.7269,0.0777,12.5106,0.0895,0.3753,fear,35.1039,0.0,0.1071,0.007,2.3736,0.0137,62.3947,neutral
angry\angry_2080.jpg,angry,99.9064,0.0,0.0004,0.0005,0.0406,0.0,0.0521,angry,0.0,0.0,7.4111,0.0005,0.216,0.0,92.3724,neutral
angry\angry_2105.jpg,angry,3.962,0.0001,72.4279,0.007,20.6397,1.0046,1.9586,fear,77.873,0.0,0.0,0.0004,0.2492,0.0,21.8774,angry
angry\angry_2157.jpg,angry,3.0974,0.0,88.6013,0.0138,0.1051,5.3646,2.8177,fear,7.0581,0.0,0.5662,0.0465,90.9012,0.0167,1.4113,sad
angry\angry_2165.jpg,angry,15.5157,0.0003,1.5259,2.8523,0.2594,48.8045,31.0419,surprise,38.3393,0.0016,2.0421,0.199,54.6469,0.001,4.7701,sad
angry\angry_2168.jpg,angry,0.0249,0.0,0.0522,0.0,99.5301,0.0,0.3928,sad,25.7846,0.0,1.8928,0.0593,52.2188,0.0,20.0445,sad
angry\angry_2194.jpg,angry,91.9263,0.0722,3.0482,0.6549,3.8998,0.1082,0.2905,angry,0.9914,0.0,0.1264,22.2186,71.0097,0.0,5.6539,sad
angry\angry_2382.jpg,angry,0.8421,0.0,87.3894,0.0024,11.7656,0.0003,0.0001,fear,95.378,0.0,0.0274,0.0259,1.0305,0.116,3.4222,angry
angry\angry_2427.jpg,angry,48.1175,0.0,3.9889,0.0,47.8925,0.0008,0.0004,angry,78.7287,0.1373,17.2275,0.0014,2.7634,1.0264,0.1152,angry
angry\angry_2472.jpg,angry,90.5875,0.0001,1.3162,0.2994,0.0532,7.6896,0.0539,angry,93.0441,0.0,0.0529,0.0352,0.9618,0.0001,5.9059,angry
angry\angry_2511.jpg,angry,2.3115,0.0,45.792,0.0008,49.5455,0.0129,2.3373,sad,4.5894,0.0,0.0,0.0544,0.0073,0.0,95.3488,neutral
angry\angry_2550.jpg,angry,40.7183,0.6967,36.0914,1.2265,3.2864,14.5752,3.4057,angry,99.4,0.0159,0.1956,0.001,0.0343,0.1017,0.2515,angry
angry\angry_2564.jpg,angry,96.0746,0.0,1.4103,0.0001,2.5144,0.0,0.0005,angry,0.352,0.0,0.0094,0.0,0.9792,0.0,98.6594,neutral
angry\angry_2565.jpg,angry,2.4488,0.0008,0.0544,0.2057,0.0,97.2903,0.0,surprise,27.5373,0.0,0.1464,0.0,20.8086,0.1418,51.3659,neutral
angry\angry_2584.jpg,angry,1.6545,0.0,10.2006,0.0,57.0052,30.1701,0.9694,sad,18.3182,0.0001,0.3973,0.2115,35.2729,0.0007,45.7993,neutral
angry\angry_2586.jpg,angry,0.0178,0.0,5.8535,0.2175,93.9104,0.0,0.0008,sad,3.3934,0.0,0.2596,0.0315,8.8957,0.0,87.4197,neutral
angry\angry_2610.jpg,angry,9.332,0.1758,48.2469,0.803,1.0405,40.3,0.1018,fear,73.0693,0.0,0.1986,0.0047,24.6936,0.0014,2.0324,angry
angry\angry_2628.jpg,angry,0.1248,0.0175,6.6384,0.4466,0.0079,92.7648,0.0001,surprise,0.0,0.0,0.0,0.0,0.0,0.0,100.0,neutral
angry\angry_2708.jpg,angry,5.3169,0.0001,7.631,0.0712,0.0016,86.9791,0.0001,surprise,19.6199,0.0,0.0397,0.0228,12.4255,0.0037,67.8885,neutral
angry\angry_2732.jpg,angry,1.7758,0.0,6.3175,0.0369,79.0541,2.6504,10.1653,sad,0.2742,0.0,0.3589,0.0111,2.8751,0.0411,96.4396,neutral
angry\angry_2735.jpg,angry,11.7352,0.0002,30.8402,0.0004,47.9287,0.0002,9.4952,sad,43.5737,0.8409,2.5806,0.0001,50.6342,0.0054,2.3652,sad
angry\angry_2738.jpg,angry,34.3119,0.0,0.0865,0.0198,0.042,65.539,0.0008,surprise,92.4817,0.0,0.1492,7.0649,0.1462,0.1553,0.0026,angry
angry\angry_2750.jpg,angry,2.4922,0.0006,97.4345,0.0433,0.0277,0.0,0.0016,fear,3.443,0.0,2.7916,0.0064,37.5667,0.0,56.1923,neutral
angry\angry_2756.jpg,angry,44.6503,0.1718,52.3271,1.0514,1.0832,0.6573,0.0588,fear,77.5016,0.0,0.2445,3.0573,12.5083,0.0029,6.6853,angry
angry\angry_2764.jpg,angry,22.2712,0.1767,41.2614,1.113,2.8311,32.0098,0.3369,fear,0.2733,0.0,0.0047,0.0577,2.0756,0.0,97.5887,neutral
angry\angry_2767.jpg,angry,0.0,0.0,4.7747,0.0,95.2253,0.0,0.0,sad,29.3277,0.0001,0.3825,0.2939,14.4021,0.025,55.5686,neutral
angry\angry_2770.jpg,angry,5.044,12.6173,72.3508,0.1647,1.5079,2.0935,6.2219,fear,33.0229,0.0,0.0306,0.0098,2.7519,0.001,64.1837,neutral
angry\angry_2780.jpg,angry,92.6789,0.0,0.7622,0.0,6.5498,0.0004,0.0087,angry,3.3823,0.0004,24.1306,0.0044,62.9493,9.3298,0.2032,sad
angry\angry_2803.jpg,angry,0.2158,0.0,0.0002,0.0,0.0,99.784,0.0,surprise,99.9743,0.0,0.0256,0.0,0.0001,0.0,0.0,angry
angry\angry_2856.jpg,angry,0.0009,0.0,0.4097,0.0002,0.0381,99.5494,0.0017,surprise,4.9124,0.0,0.0039,0.0096,2.4852,0.0,92.589,neutral
angry\angry_2859.jpg,angry,2.9686,61.904,32.0275,0.0774,3.0207,0.0,0.0019,disgust,99.9304,0.004,0.0644,0.0001,0.001,0.0,0.0,angry
angry\angry_2867.jpg,angry,78.9278,7.1054,8.534,0.0475,0.0029,5.3705,0.0119,angry,0.9021,0.0,0.895,0.0,22.0829,0.0,76.12,neutral
angry\angry_2898.jpg,angry,98.6663,0.0,0.0057,0.0002,0.0005,1.3273,0.0,angry,0.0279,0.0,0.0,0.0038,0.0228,0.0,99.9455,neutral
angry\angry_2906.jpg,angry,18.5233,0.0003,72.878,0.1389,6.5126,0.0697,1.8772,fear,11.2725,0.0,0.0036,0.0001,7.4318,0.0,81.2919,neutral
angry\angry_2927.jpg,angry,2.4488,0.0008,0.0544,0.2057,0.0,97.2903,0.0,surprise,20.3019,0.0,0.0396,0.0,3.8949,1.1404,74.6232,neutral
angry\angry_2937.jpg,angry,2.3651,0.0173,57.207,0.0007,39.5079,0.1092,0.7928,fear,67.5506,0.0,0.0044,0.0002,0.1645,0.0002,32.2801,angry
angry\angry_2981.jpg,angry,54.152,0.0108,44.7543,0.3897,0.4782,0.0164,0.1986,angry,1.5499,0.0006,2.2856,80.8087,3.6356,10.366,1.3536,happy
angry\angry_3016.jpg,angry,99.5289,0.0,0.2255,0.0,0.2456,0.0,0.0001,angry,99.9899,0.0,0.0005,0.0028,0.0016,0.0,0.0052,angry
angry\angry_3152.jpg,angry,96.6511,0.0896,2.2774,0.0029,0.7193,0.004,0.2557,angry,21.0047,0.0277,1.3865,0.3985,23.3003,0.0107,53.8716,neutral
angry\angry_3156.jpg,angry,98.6672,0.1459,0.11,0.0014,0.2254,0.1178,0.7323,angry,76.949,0.0123,1.6436,13.9242,2.7124,0.0646,4.694,angry
angry\angry_3166.jpg,angry,0.1034,0.0,0.0983,0.0,99.7982,0.0001,0.0,sad,33.5435,0.0,0.0032,0.0,10.343,0.0001,56.1103,neutral
angry\angry_3184.jpg,angry,81.4791,0.0079,4.1776,0.0491,11.5002,1.654,1.1322,angry,15.6185,0.291,6.9809,0.3449,39.6627,1.1104,35.9916,sad
angry\angry_3199.jpg,angry,3.0774,0.0002,95.5438,0.0002,1.2496,0.1126,0.0164,fear,85.9495,1.0189,1.8505,0.0207,1.2439,0.1715,9.7449,angry
angry\angry_3211.jpg,angry,99.8172,0.0001,0.0659,0.1007,0.0143,0.0007,0.0011,angry,99.9966,0.0,0.0029,0.0004,0.0,0.0001,0.0,angry
angry\angry_3248.jpg,angry,0.4113,0.0,0.1612,0.0007,99.4266,0.0,0.0001,sad,99.4728,0.0,0.2625,0.1234,0.1063,0.0018,0.0332,angry
angry\angry_3251.jpg,angry,49.6422,0.9135,44.6152,0.0355,4.382,0.0004,0.4112,angry,11.559,0.0,0.0227,1.1228,0.3981,0.002,86.8954,neutral
angry\angry_3252.jpg,angry,41.8989,0.0597,16.158,3.4437,29.3793,2.864,6.1961,angry,15.2079,0.0,13.4324,0.0794,28.3708,0.0205,42.8891,neutral
angry\angry_3298.jpg,angry,99.9888,0.0,0.0001,0.0,0.011,0.0,0.0,angry,12.2125,0.0001,44.5281,0.0024,29.4582,0.0231,13.7755,fear
angry\angry_3304.jpg,angry,0.0115,0.0,96.2411,0.0018,0.0086,3.737,0.0,fear,85.2151,0.1414,12.1704,0.5486,1.4425,0.4806,0.0013,angry
angry\angry_3352.jpg,angry,0.997,0.0018,13.8676,0.0003,85.1013,0.0011,0.0309,sad,0.8236,0.0,2.2824,0.0,12.1681,0.0,84.7258,neutral
angry\angry_3390.jpg,angry,3.5987,0.0,1.0207,0.0253,2.3937,0.0157,92.9459,neutral,13.948,0.0,2.9726,0.0,53.8281,0.042,29.2093,sad
angry\angry_3416.jpg,angry,0.0026,0.0,1.0657,0.3694,97.3824,0.0,1.18,sad,28.4957,0.0,0.0053,3.9258,0.0734,0.0003,67.4995,neutral
angry\angry_3434.jpg,angry,24.1047,0.0,42.0039,0.0002,33.8912,0.0,0.0001,fear,56.3057,0.0005,2.7263,0.4421,19.0233,0.0099,21.4923,angry
angry\angry_3463.jpg,angry,50.6526,0.0,6.027,14.7735,10.1013,0.189,18.2565,angry,35.3826,0.0,1.1152,0.0497,59.2672,0.0001,4.1851,sad
angry\angry_3528.jpg,angry,0.6568,0.0,4.2751,0.0219,95.0329,0.0016,0.0117,sad,89.2707,0.0392,7.7711,0.0121,2.1379,0.0523,0.7168,angry
angry\angry_3603.jpg,angry,99.9624,0.0,0.0163,0.0164,0.0049,0.0,0.0,angry,91.2964,0.0,0.0002,7.3702,0.0252,0.0,1.3079,angry
angry\angry_3682.jpg,angry,0.0,0.0,0.0954,0.0,99.9045,0.0,0.0001,sad,72.4732,0.0,0.0455,0.0255,9.146,0.0,18.3098,angry
