file,gt,angry_before,disgust_before,fear_before,happy_before,sadness_before,surprise_before,neutral_before,dominant_emotion_before,angry_after,disgust_after,fear_after,happy_after,sadness_after,surprise_after,neutral_after,dominant_emotion_after
angry\angry_0228.jpg,angry,0.0005,0.0,0.0004,0.0,99.9991,0.0,0.0,sad,3.9835,0.0,0.2719,0.7221,14.8897,0.006,80.1268,neutral
angry\angry_0232.jpg,angry,0.8945,0.0037,0.6866,10.5827,87.623,0.0624,0.1471,sad,52.5021,7.6534,16.3455,1.0705,21.8106,0.5277,0.0902,angry
angry\angry_0287.jpg,angry,1.2972,0.0025,71.8082,24.7838,0.1455,1.7948,0.168,fear,99.9746,0.0001,0.0111,0.0017,0.0081,0.002,0.0025,angry
angry\angry_0303.jpg,angry,0.0258,1.0528,0.869,0.0201,0.0,98.0321,0.0002,surprise,81.949,3.0581,0.9094,0.7013,0.0008,13.3812,0.0002,angry
angry\angry_0308.jpg,angry,0.0001,0.0,0.0007,0.0,0.0,99.9991,0.0,surprise,35.9402,0.8136,0.7693,0.003,1.9013,60.053,0.5197,surprise
angry\angry_0368.jpg,angry,33.6925,0.0,0.1381,0.0,0.1477,65.7456,0.2761,surprise,96.0809,0.0005,0.3662,0.0119,0.1791,0.1679,3.1936,angry
angry\angry_0391.jpg,angry,10.5989,0.0006,7.5609,13.6646,17.7066,0.003,50.4654,neutral,46.7245,0.0,0.0087,0.0017,1.4851,0.0001,51.7798,neutral
angry\angry_0446.jpg,angry,24.6947,0.0004,58.0716,0.0001,11.7469,0.6231,4.8632,fear,11.2502,0.0,0.2068,0.011,20.3065,0.0007,68.2247,neutral
angry\angry_0452.jpg,angry,18.3268,0.0,0.0001,0.0,0.5754,0.0008,81.097,neutral,17.1748,0.0,0.2489,0.028,29.6541,0.0014,52.8929,neutral
angry\angry_0518.jpg,angry,6.3666,0.0,4.8168,0.0305,3.362,85.4201,0.004,surprise,99.7871,0.0525,0.0975,0.0019,0.0608,0.0,0.0001,angry
angry\angry_0531.jpg,angry,12.3202,0.0334,80.7376,0.5571,3.5151,2.8097,0.0268,fear,0.2843,0.0,0.0038,0.0,0.0,99.7119,0.0,surprise
angry\angry_0544.jpg,angry,1.06,0.0,19.104,0.0692,6.8343,72.5881,0.3444,surprise,43.7272,0.0794,5.3621,0.0226,42.9462,0.1578,7.7046,angry
angry\angry_0547.jpg,angry,0.0,0.0,1.7402,0.0,98.2597,0.0,0.0,sad,0.0,0.0,95.935,0.0,2.0713,0.0009,1.9928,fear
angry\angry_0553.jpg,angry,32.71,0.0327,66.2229,0.288,0.5563,0.1079,0.0821,fear,59.3786,0.0,0.4897,0.2315,19.435,0.0001,20.4651,angry
angry\angry_0557.jpg,angry,95.9136,0.0001,0.0088,0.0017,0.0221,0.01,4.0437,angry,96.6357,0.0117,1.4187,0.5003,1.0947,0.0533,0.2858,angry
angry\angry_0572.jpg,angry,54.6634,0.0,3.5025,0.0264,0.0556,41.7521,0.0,angry,4.4562,0.0,76.1895,8.3655,7.1411,0.0985,3.7493,fear
angry\angry_0622.jpg,angry,98.0864,0.1219,1.5573,0.0048,0.2056,0.0079,0.0161,angry,95.1989,0.0,0.805,0.0084,1.8891,0.0477,2.0509,angry
angry\angry_0624.jpg,angry,0.0063,0.0,0.0156,0.0,99.9627,0.0,0.0154,sad,0.0001,0.0,1.1424,96.9455,0.0956,0.0044,1.8119,happy
angry\angry_0639.jpg,angry,0.0004,0.0,95.3405,0.0103,4.6488,0.0,0.0,fear,16.3454,0.0036,1.5556,0.0249,40.5406,0.0752,41.4547,neutral
angry\angry_0656.jpg,angry,12.3219,0.0004,47.7552,3.4866,11.3883,7.5553,17.4924,fear,94.7592,0.1755,0.4525,0.0755,3.2233,0.0512,1.2627,angry
angry\angry_0774.jpg,angry,30.305,6.8322,53.0222,0.1244,4.0349,4.6812,1.0001,fear,47.6653,0.0,0.3651,0.039,11.549,0.1034,40.2782,angry
angry\angry_0791.jpg,angry,12.5217,0.0013,36.3635,0.0082,50.4801,0.3981,0.227,sad,64.2542,0.0,10.6386,0.0002,23.6964,0.0,1.4106,angry
angry\angry_0813.jpg,angry,77.9682,0.0,0.3968,0.0,21.5637,0.0,0.0714,angry,99.984,0.0,0.0,0.0008,0.0001,0.0,0.0151,angry
angry\angry_0818.jpg,angry,0.0096,0.0,0.0005,0.0048,0.0142,0.0,99.9709,neutral,20.7059,0.0001,2.4524,0.1772,45.5039,0.0063,31.1542,sad
angry\angry_0838.jpg,angry,47.4649,2.0233,37.6248,3.3398,3.2576,0.1495,6.1402,angry,66.8404,0.0,0.6463,0.5479,12.6852,0.0652,19.2149,angry
angry\angry_0854.jpg,angry,51.8243,0.0,39.3685,0.0004,8.8067,0.0,0.0,angry,52.4759,0.0013,7.081,0.2472,22.4618,0.0253,17.7075,angry
angry\angry_0888.jpg,angry,100.0,0.0,0.0,0.0,0.0,0.0,0.0,angry,0.0,0.0,25.2957,0.0,0.0023,0.0007,74.7013,neutral
angry\angry_0908.jpg,angry,89.9418,0.0,1.5605,0.0012,3.5388,0.0005,4.9572,angry,15.9447,0.0,0.025,0.271,1.0929,0.0164,82.6499,neutral
angry\angry_0911.jpg,angry,3.6759,0.0049,72.1216,0.5039,0.1873,23.5036,0.0027,fear,0.0029,0.0007,0.001,0.0,0.0,99.9954,0.0,surprise
angry\angry_0919.jpg,angry,61.4856,0.3223,21.2006,7.9502,0.3149,7.5927,1.1337,angry,77.0503,0.0259,10.6501,0.0673,9.6998,0.0145,2.4922,angry
angry\angry_0952.jpg,angry,98.9553,0.0,0.5712,0.0,0.4603,0.0,0.0133,angry,80.0855,0.0399,7.3102,11.1852,0.9285,0.0682,0.3825,angry
angry\angry_0982.jpg,angry,3.0843,0.0,80.7029,2.154,0.0028,14.0462,0.0098,fear,16.8162,0.0244,2.6185,4.8867,10.0948,2.4999,63.0594,neutral
angry\angry_0987.jpg,angry,0.6546,0.0,47.8793,0.0002,51.449,0.0038,0.013,sad,60.1973,0.0,0.0372,0.0002,7.6304,0.0001,32.1347,angry
angry\angry_1038.jpg,angry,97.8149,0.0148,1.7829,0.0264,0.2715,0.0174,0.072,angry,31.6995,0.0,0.0007,0.0001,0.0001,68.2996,0.0,surprise
angry\angry_1039.jpg,angry,48.8183,0.0,0.0821,0.0,24.1055,0.0,26.994,angry,0.0,0.0,56.1192,0.0,0.4473,42.2703,1.1631,fear
angry\angry_1043.jpg,angry,0.1194,0.0,7.7654,0.0,92.1097,0.0002,0.0053,sad,76.2327,0.0291,19.5846,0.0016,3.6288,0.0024,0.5209,angry
angry\angry_1098.jpg,angry,46.5142,0.0015,4.962,0.0146,12.2729,36.1751,0.0597,angry,0.7448,0.0,0.0073,0.0013,0.9982,0.0,98.2484,neutral
angry\angry_1100.jpg,angry,34.1957,0.0062,11.7072,0.0837,0.0326,53.9739,0.0007,surprise,94.5146,0.0002,0.0003,0.0,0.0,5.4849,0.0,angry
angry\angry_1184.jpg,angry,99.8812,0.0,0.0087,0.0,0.1098,0.0,0.0003,angry,78.0643,0.0077,1.7209,1.9568,17.4858,0.0008,0.7637,angry
angry\angry_1223.jpg,angry,31.3726,0.0,6.4968,0.0011,61.9181,0.0545,0.1567,sad,99.6831,0.0,0.0187,0.0743,0.2223,0.0,0.0015,angry
angry\angry_1329.jpg,angry,3.5777,0.0,7.7347,0.0004,82.3314,6.3471,0.0087,sad,1.2647,0.1498,89.6716,0.0,1.082,7.8206,0.0112,fear
angry\angry_1330.jpg,angry,1.8955,0.0052,91.6381,0.0718,6.3637,0.0001,0.0256,fear,1.0639,0.2074,89.6289,8.727,0.2737,0.0984,0.0008,fear
angry\angry_1337.jpg,angry,53.537,5.3503,3.8352,0.6811,0.0076,36.5418,0.0469,angry,0.0,0.0,0.1715,29.8205,0.0,70.0077,0.0004,surprise
angry\angry_1378.jpg,angry,0.3214,0.2733,13.1755,0.0097,0.0013,86.2188,0.0001,surprise,0.5362,0.0007,26.1519,0.4129,48.702,4.5687,19.6276,sad
angry\angry_1403.jpg,angry,99.8195,0.0,0.0,0.1777,0.0024,0.0002,0.0003,angry,99.9995,0.0,0.0,0.0002,0.0,0.0003,0.0,angry
angry\angry_1420.jpg,angry,4.0874,0.0,17.6276,0.0021,60.8301,17.4422,0.0106,sad,99.9976,0.0,0.0,0.0,0.0017,0.0,0.0007,angry
angry\angry_1432.jpg,angry,1.9651,0.0,9.1056,0.1576,12.8768,75.8947,0.0002,surprise,99.0411,0.0194,0.2378,0.0027,0.2288,0.1788,0.2914,angry
angry\angry_1436.jpg,angry,6.8272,0.0,8.586,5.4949,74.2929,0.0014,4.7976,sad,68.4408,0.0,0.082,0.0019,11.9353,0.0001,19.5398,angry
angry\angry_1438.jpg,angry,25.812,0.0,3.4956,0.0,70.4537,0.0001,0.2386,sad,8.852,0.0011,0.0344,12.598,3.0118,0.0056,75.4971,neutral
angry\angry_1480.jpg,angry,9.106,0.0002,9.052,0.0036,66.1777,15.4313,0.2292,sad,57.5817,21.6322,4.9485,9.9314,1.8186,2.7317,1.3559,angry
angry\angry_1487.jpg,angry,2.444,0.0,0.5128,0.0,97.0418,0.0,0.0014,sad,0.1279,0.0,0.1309,0.0,39.3406,0.0,60.4007,neutral
angry\angry_1495.jpg,angry,0.4907,0.0,0.0492,0.0062,97.5377,0.0,1.9161,sad,14.544,10.4621,31.2123,3.474,3.6985,3.4931,33.116,neutral
angry\angry_1514.jpg,angry,98.0779,0.0851,0.5886,0.0019,0.0015,1.2449,0.0,angry,31.9831,0.0,2.6824,0.0353,34.91,0.0007,30.3886,sad
angry\angry_1543.jpg,angry,73.1345,0.0023,25.5771,0.4148,0.8688,0.0,0.0024,angry,61.5322,0.0001,0.0492,0.0023,11.5724,0.0001,26.8436,angry
angry\angry_1553.jpg,angry,0.9076,0.0,0.0,0.0,0.7582,0.0,98.3342,neutral,99.6703,0.0,0.0159,0.0001,0.0242,0.0096,0.2798,angry
angry\angry_1565.jpg,angry,0.6384,0.0885,66.2153,0.5433,0.7125,30.7612,1.0408,fear,57.8863,0.0316,8.0561,0.0231,23.4998,3.8812,6.622,angry
angry\angry_1614.jpg,angry,3.4921,0.0,7.8359,0.8957,49.3545,0.01,38.4118,sad,4.7048,0.0,15.6282,0.0006,49.1028,0.0002,30.5634,sad
angry\angry_1688.jpg,angry,3.0484,0.0369,2.0435,2.291,7.9812,0.0157,84.5833,neutral,1.2177,0.0,0.0283,0.0762,3.4006,0.0069,95.2704,neutral
angry\angry_1697.jpg,angry,2.0294,0.0,1.5149,0.0164,16.8066,79.6311,0.0016,surprise,86.0047,0.0,0.1632,0.0002,6.8843,4.9535,1.9942,angry
angry\angry_1720.jpg,angry,53.0193,0.4056,25.4533,1.6868,13.486,2.6617,3.2873,angry,0.2002,0.0,0.0,0.0,0.0456,0.0,99.7541,neutral
angry\angry_1727.jpg,angry,0.0057,0.0,0.0466,0.0,99.9463,0.0,0.0014,sad,0.0387,0.0,0.0002,0.0,0.1039,0.0,99.8572,neutral
angry\angry_1736.jpg,angry,0.0038,0.0001,49.5592,50.4267,0.0102,0.0,0.0,happy,76.2888,22.6901,0.9607,0.0004,0.0314,0.0285,0.0,angry
angry\angry_1742.jpg,angry,98.8566,0.0019,1.0974,0.0015,0.0197,0.006,0.017,angry,88.9551,0.0,6.1777,4.3417,0.2212,0.0026,0.3018,angry
angry\angry_1745.jpg,angry,61.2034,0.0,37.3859,0.0123,1.3746,0.0109,0.0129,angry,99.9992,0.0,0.0005,0.0002,0.0001,0.0,0.0,angry
angry\angry_1777.jpg,angry,0.0227,0.0,85.2902,0.0405,14.6463,0.0001,0.0,fear,94.2033,0.0,0.1213,0.0204,2.8798,0.0284,2.7468,angry
angry\angry_1820.jpg,angry,55.4146,0.0002,34.416,0.2021,9.908,0.0113,0.0479,angry,93.6996,0.0026,4.0152,0.1065,1.4364,0.073,0.6667,angry
angry\angry_1873.jpg,angry,2.8194,0.005,75.6589,0.023,20.5216,0.0016,0.9706,fear,10.5188,0.0001,0.318,0.0086,3.7464,0.004,85.4041,neutral
angry\angry_1941.jpg,angry,30.9807,0.0271,34.7038,0.1002,3.1371,31.019,0.032,fear,60.926,0.0,0.0489,0.1197,6.2371,0.0,32.6682,angry
angry\angry_1949.jpg,angry,0.0291,0.0006,1.5174,0.2236,0.0005,98.2289,0.0,surprise,0.0,0.0,0.0,0.4567,0.0,0.0,99.5433,neutral
angry\angry_1989.jpg,angry,32.2124,0.0075,54.7269,0.0777,12.5106,0.0895,0.3753,fear,0.183,0.0,83.324,16.0056,0.084,0.2356,0.1678,fear
angry\angry_2016.jpg,angry,54.6634,0.0,3.5025,0.0264,0.0556,41.7521,0.0,angry,4.4562,0.0,76.1895,8.3655,7.1411,0.0985,3.7493,fear
angry\angry_2080.jpg,angry,99.9064,0.0,0.0004,0.0005,0.0406,0.0,0.0521,angry,0.0241,0.0,0.0287,0.0,8.2105,0.0,91.7367,neutral
angry\angry_2133.jpg,angry,0.0009,0.0,0.0006,0.0,0.9449,0.0,99.0536,neutral,0.0055,0.0,0.8432,0.8322,0.9185,0.0583,97.3423,neutral
angry\angry_2194.jpg,angry,91.9263,0.0722,3.0482,0.6549,3.8998,0.1082,0.2905,angry,98.8106,0.3496,0.4641,0.0002,0.3687,0.0022,0.0045,angry
angry\angry_2382.jpg,angry,0.8421,0.0,87.3894,0.0024,11.7656,0.0003,0.0001,fear,24.8455,0.0001,0.0576,0.5197,2.6482,0.034,71.8949,neutral
angry\angry_2464.jpg,angry,2.0216,0.0,0.9669,95.5386,1.4192,0.0002,0.0535,happy,84.3628,0.1982,1.7164,4.2358,3.0237,5.64,0.8233,angry
angry\angry_2472.jpg,angry,90.5875,0.0001,1.3162,0.2994,0.0532,7.6896,0.0539,angry,94.5358,0.0,0.0411,0.0042,3.6682,0.0,1.7507,angry
angry\angry_2511.jpg,angry,2.3115,0.0,45.792,0.0008,49.5455,0.0129,2.3373,sad,27.6361,0.0,0.1506,0.4584,0.5526,0.0005,71.2018,neutral
angry\angry_2550.jpg,angry,40.7183,0.6967,36.0914,1.2265,3.2864,14.5752,3.4057,angry,92.356,0.0008,6.1013,0.0109,0.2803,0.0969,1.1538,angry
angry\angry_2565.jpg,angry,2.4488,0.0008,0.0544,0.2057,0.0,97.2903,0.0,surprise,62.0601,0.0001,37.0192,0.001,0.8618,0.0254,0.0323,angry
angry\angry_2573.jpg,angry,43.2064,0.0107,43.2272,1.9003,0.0005,11.655,0.0,fear,99.9998,0.0,0.0001,0.0,0.0001,0.0,0.0,angry
angry\angry_2584.jpg,angry,1.6545,0.0,10.2006,0.0,57.0052,30.1701,0.9694,sad,25.4045,0.0001,1.2552,0.0379,51.1802,0.002,22.1201,sad
angry\angry_2586.jpg,angry,0.0178,0.0,5.8535,0.2175,93.9104,0.0,0.0008,sad,10.2961,0.0,4.9638,0.0009,73.5002,0.0,11.239,sad
angry\angry_2610.jpg,angry,9.332,0.1758,48.2469,0.803,1.0405,40.3,0.1018,fear,86.3942,0.0,0.1412,0.0085,12.5887,0.0008,0.8666,angry
angry\angry_2617.jpg,angry,72.1746,0.0,25.1189,2.6803,0.0261,0.0,0.0002,angry,97.4441,0.0,0.0,2.0552,0.0009,0.0,0.4998,angry
angry\angry_2628.jpg,angry,0.1248,0.0175,6.6384,0.4466,0.0079,92.7648,0.0001,surprise,0.0125,0.0,0.5526,99.2533,0.1815,0.0,0.0001,happy
angry\angry_2708.jpg,angry,5.3169,0.0001,7.631,0.0712,0.0016,86.9791,0.0001,surprise,0.0001,0.0,36.3862,24.5173,0.7242,1.0252,37.347,neutral
angry\angry_2732.jpg,angry,1.7758,0.0,6.3175,0.0369,79.0541,2.6504,10.1653,sad,19.088,0.0,31.6127,0.0001,44.3162,0.0321,4.9509,sad
angry\angry_2735.jpg,angry,11.7352,0.0002,30.8402,0.0004,47.9287,0.0002,9.4952,sad,0.6094,0.0001,66.293,6.33,26.537,0.1725,0.058,fear
angry\angry_2750.jpg,angry,2.4922,0.0006,97.4345,0.0433,0.0277,0.0,0.0016,fear,0.7681,0.0,4.7362,0.0,90.4974,0.0,3.9983,sad
angry\angry_2756.jpg,angry,44.6503,0.1718,52.3271,1.0514,1.0832,0.6573,0.0588,fear,64.1604,0.0,0.346,0.3164,10.3708,0.0001,24.8062,angry
angry\angry_2764.jpg,angry,22.2712,0.1767,41.2614,1.113,2.8311,32.0098,0.3369,fear,0.1858,0.0,0.0022,3.4859,6.0993,0.0357,90.1911,neutral
angry\angry_2770.jpg,angry,5.044,12.6173,72.3508,0.1647,1.5079,2.0935,6.2219,fear,66.1056,0.0,0.2421,0.0071,8.7236,0.0276,24.8941,angry
angry\angry_2780.jpg,angry,92.6789,0.0,0.7622,0.0,6.5498,0.0004,0.0087,angry,0.0002,0.0,0.0,0.0,0.0,99.9997,0.0,surprise
angry\angry_2847.jpg,angry,25.9915,0.0,23.9808,0.0164,0.0358,49.9747,0.0008,surprise,84.5422,0.0,15.4552,0.0,0.0025,0.0001,0.0,angry
angry\angry_2856.jpg,angry,0.0009,0.0,0.4097,0.0002,0.0381,99.5494,0.0017,surprise,9.4494,0.0,0.0201,0.0222,10.633,0.0,79.8752,neutral
angry\angry_2859.jpg,angry,2.9686,61.904,32.0275,0.0774,3.0207,0.0,0.0019,disgust,90.4998,0.0216,6.922,0.0006,2.4293,0.0086,0.1181,angry
angry\angry_2867.jpg,angry,78.9278,7.1054,8.534,0.0475,0.0029,5.3705,0.0119,angry,4.9377,0.0,1.4214,0.0006,8.7888,0.0,84.8515,neutral
angry\angry_2898.jpg,angry,98.6663,0.0,0.0057,0.0002,0.0005,1.3273,0.0,angry,9.6621,0.0,0.087,0.0045,9.2922,0.003,80.9512,neutral
angry\angry_2927.jpg,angry,2.4488,0.0008,0.0544,0.2057,0.0,97.2903,0.0,surprise,62.0601,0.0001,37.0192,0.001,0.8618,0.0254,0.0323,angry
angry\angry_2937.jpg,angry,2.3651,0.0173,57.207,0.0007,39.5079,0.1092,0.7928,fear,1.5511,0.0,0.039,0.0001,1.6279,0.001,96.7809,neutral
angry\angry_3016.jpg,angry,99.5289,0.0,0.2255,0.0,0.2456,0.0,0.0001,angry,99.9751,0.0,0.0,0.0001,0.0022,0.0,0.0225,angry
angry\angry_3152.jpg,angry,96.6511,0.0896,2.2774,0.0029,0.7193,0.004,0.2557,angry,9.5374,0.0023,0.1597,0.2173,11.5989,0.0238,78.4605,neutral
angry\angry_3156.jpg,angry,98.6672,0.1459,0.11,0.0014,0.2254,0.1178,0.7323,angry,98.2058,0.0,0.0128,0.0051,1.5843,0.0002,0.1917,angry
angry\angry_3166.jpg,angry,0.1034,0.0,0.0983,0.0,99.7982,0.0001,0.0,sad,9.5606,0.0,1.8935,0.0,35.6661,0.125,52.7548,neutral
angry\angry_3211.jpg,angry,99.8172,0.0001,0.0659,0.1007,0.0143,0.0007,0.0011,angry,99.996,0.0,0.004,0.0,0.0,0.0,0.0,angry
angry\angry_3214.jpg,angry,0.2777,0.0014,0.1816,0.0414,98.4113,0.008,1.0786,sad,0.0794,0.0001,0.308,0.0012,96.6783,0.0,2.933,sad
angry\angry_3251.jpg,angry,49.6422,0.9135,44.6152,0.0355,4.382,0.0004,0.4112,angry,20.268,0.0025,0.5568,9.0198,8.5223,0.1403,61.4903,neutral
angry\angry_3252.jpg,angry,41.8989,0.0597,16.158,3.4437,29.3793,2.864,6.1961,angry,4.3684,0.0,5.7587,0.2103,17.9022,0.0033,71.7572,neutral
angry\angry_3261.jpg,angry,3.727,0.0001,20.9941,0.0,75.2277,0.0,0.0512,sad,7.2121,0.0,1.1768,0.0029,15.494,0.0008,76.1134,neutral
angry\angry_3262.jpg,angry,98.9134,0.0001,0.0542,0.0001,0.0396,0.9849,0.0078,angry,82.9364,0.0004,0.1116,2.0169,4.3834,0.0084,10.5429,angry
angry\angry_3298.jpg,angry,99.9888,0.0,0.0001,0.0,0.011,0.0,0.0,angry,4.7789,0.0527,20.3125,0.9066,9.928,0.1787,63.8425,neutral
angry\angry_3304.jpg,angry,0.0115,0.0,96.2411,0.0018,0.0086,3.737,0.0,fear,55.7702,40.1079,1.5736,0.0128,0.4829,1.7905,0.2621,angry
angry\angry_3352.jpg,angry,0.997,0.0018,13.8676,0.0003,85.1013,0.0011,0.0309,sad,2.6909,0.0,11.2849,0.0,72.2196,0.0002,13.8044,sad
angry\angry_3384.jpg,angry,100.0,0.0,0.0,0.0,0.0,0.0,0.0,angry,77.3999,0.0,1.0367,0.2842,0.0441,21.2346,0.0004,angry
angry\angry_3390.jpg,angry,3.5987,0.0,1.0207,0.0253,2.3937,0.0157,92.9459,neutral,39.8999,0.0011,1.7227,0.0083,7.8285,1.5145,49.025,neutral
angry\angry_3416.jpg,angry,0.0026,0.0,1.0657,0.3694,97.3824,0.0,1.18,sad,0.3721,0.0,0.0022,0.1922,2.0673,0.0313,97.335,neutral
angry\angry_3434.jpg,angry,24.1047,0.0,42.0039,0.0002,33.8912,0.0,0.0001,fear,97.2247,0.0,0.4104,0.0006,1.1612,0.0002,1.203,angry
angry\angry_3463.jpg,angry,50.6526,0.0,6.027,14.7735,10.1013,0.189,18.2565,angry,88.4963,0.0003,0.8766,0.7274,8.8031,0.024,1.0722,angry
angry\angry_3494.jpg,angry,5.8889,0.0,5.2777,87.3862,0.0003,1.4469,0.0,happy,98.6257,0.0,0.6226,0.0011,0.0031,0.7469,0.0005,angry
angry\angry_3528.jpg,angry,0.6568,0.0,4.2751,0.0219,95.0329,0.0016,0.0117,sad,98.6024,0.0,0.0055,0.1261,0.2132,0.0004,1.0522,angry
angry\angry_3603.jpg,angry,99.9624,0.0,0.0163,0.0164,0.0049,0.0,0.0,angry,94.0648,0.0,0.0,4.4542,0.0052,0.0,1.4757,angry
angry\angry_3682.jpg,angry,0.0,0.0,0.0954,0.0,99.9045,0.0,0.0001,sad,3.4584,0.0,0.7752,0.0004,92.1705,0.0,3.5955,sad
angry\angry_3685.jpg,angry,3.226,0.3306,96.1811,0.0123,0.1509,0.0816,0.0175,fear,10.5486,0.0,30.2025,0.0002,40.5211,0.6107,18.1169,sad
angry\angry_3778.jpg,angry,81.6719,0.0029,18.0812,0.085,0.1547,0.001,0.0034,angry,77.9809,0.0,0.0793,0.0071,4.6434,0.0,17.2893,angry
angry\angry_3781.jpg,angry,97.1562,0.4011,0.7217,0.168,1.3508,0.1527,0.0495,angry,86.4777,0.0,0.1121,0.0001,11.5881,0.0033,1.8187,angry
angry\angry_3809.jpg,angry,99.8863,0.0,0.0326,0.0,0.0732,0.0,0.0079,angry,0.2773,0.0011,0.7672,0.0201,98.7396,0.0001,0.1945,sad
angry\angry_3815.jpg,angry,0.0252,0.0,0.0011,0.0,0.0,99.9737,0.0,surprise,0.0,0.0,0.0,0.0,0.0,100.0,0.0,surprise
angry\angry_3816.jpg,angry,4.1714,0.0692,19.5587,6.7145,55.6333,0.0863,13.7666,sad,31.2775,0.0001,0.8758,0.0563,15.2676,0.1052,52.4174,neutral
angry\angry_3924.jpg,angry,38.6577,11.2833,6.3762,0.0645,31.6903,3.9051,8.0229,angry,6.3053,0.0327,0.1947,0.112,26.3952,0.0001,66.96,neutral
angry\angry_3941.jpg,angry,99.9999,0.0,0.0,0.0,0.0,0.0,0.0,angry,94.1006,0.0004,0.015,0.0047,0.0106,4.6628,1.2059,angry
angry\angry_4002.jpg,angry,0.7646,0.01,2.1878,47.8453,0.1399,49.0191,0.0333,surprise,20.5066,0.0038,30.3035,0.0542,0.0296,48.9852,0.117,surprise
angry\angry_6220.jpg,angry,0.1345,0.0,6.4152,0.0003,93.3874,0.0,0.0626,sad,96.726,0.0077,1.2705,0.0007,1.9789,0.0038,0.0124,angry
angry\angry_6429.jpg,angry,1.2635,0.519,93.1801,0.0101,5.0053,0.0146,0.0074,fear,21.0981,0.0,0.2672,0.0,39.9006,0.0,38.7341,sad
angry\angry_6555.jpg,angry,0.1975,0.0,32.493,66.6938,0.5067,0.1089,0.0,happy,97.2219,1.2286,0.719,0.0034,0.7612,0.0004,0.0654,angry
angry\angry_6594.jpg,angry,85.8954,0.0,0.8387,0.0,13.1207,0.0,0.1452,angry,74.7792,0.0046,1.2355,16.1652,5.2261,0.0036,2.5859,angry
angry\angry_6617.jpg,angry,0.0019,0.0,72.5397,0.0026,0.0,27.4557,0.0,fear,0.0167,0.0,57.7208,0.0908,0.0,42.1717,0.0,fear
angry\angry_6741.jpg,angry,0.0017,0.0,0.0001,0.0,99.9983,0.0,0.0,sad,0.1019,0.0,0.0019,0.0,0.0116,0.0017,99.883,neutral
angry\angry_6747.jpg,angry,0.0658,0.0,3.6731,80.8171,12.0323,3.4117,0.0001,happy,0.0563,0.0,99.914,0.0,0.0007,0.0004,0.0286,fear
disgust\disgust_0018.jpg,disgust,0.8243,0.0001,17.6014,1.5688,6.1805,64.8583,8.9665,surprise,75.5372,6.039,13.9315,0.2116,1.7689,0.5696,1.9423,angry
disgust\disgust_0025.jpg,disgust,2.6258,0.0111,87.7799,2.6145,0.162,6.8061,0.0007,fear,0.0,0.0,16.4354,0.0003,0.0,83.5643,0.0,surprise
disgust\disgust_0044.jpg,disgust,99.9984,0.0,0.0005,0.001,0.0002,0.0,0.0,angry,67.9044,30.3753,0.8823,0.004,0.0579,0.7727,0.0034,angry
disgust\disgust_0056.jpg,disgust,0.7065,0.0,0.9907,0.2066,0.0,98.0961,0.0001,surprise,16.0378,0.001,0.7987,70.1209,1.6691,0.0265,11.346,happy
disgust\disgust_0072.jpg,disgust,93.7663,0.0,0.1858,0.071,0.6917,0.0,5.2851,angry,8.1239,0.0001,4.6799,2.684,4.3833,0.0783,80.0504,neutral
